created_at,tweet_id,retweet_count,favorite_count
Wed Dec 02 03:20:45 +0000 2015,671891728106971137,618,1415
Wed Dec 02 02:42:26 +0000 2015,671882082306625538,1488,3693
Wed Dec 02 02:30:43 +0000 2015,671879137494245376,748,1507
Wed Dec 02 02:13:48 +0000 2015,671874878652489728,601,1330
Wed Dec 02 01:39:53 +0000 2015,671866342182637568,548,1191
Wed Dec 02 00:58:41 +0000 2015,671855973984772097,502,977
Tue Dec 01 20:35:22 +0000 2015,671789708968640512,3811,7527
Tue Dec 01 19:10:13 +0000 2015,671768281401958400,572,1269
Tue Dec 01 18:50:38 +0000 2015,671763349865160704,999,1788
Tue Dec 01 17:37:36 +0000 2015,671744970634719232,841,1430
Tue Dec 01 17:30:22 +0000 2015,671743150407421952,248,779
Tue Dec 01 17:00:19 +0000 2015,671735591348891648,819,1534
Tue Dec 01 16:37:44 +0000 2015,671729906628341761,4795,9119
Tue Dec 01 05:26:34 +0000 2015,671561002136281088,7931,13679
Tue Dec 01 04:44:10 +0000 2015,671550332464455680,229,967
Tue Dec 01 04:33:59 +0000 2015,671547767500775424,658,1444
Tue Dec 01 04:22:29 +0000 2015,671544874165002241,1145,2126
Tue Dec 01 04:14:59 +0000 2015,671542985629241344,616,1166
Tue Dec 01 03:56:22 +0000 2015,671538301157904385,436,993
Tue Dec 01 03:49:23 +0000 2015,671536543010570240,441,1253
Tue Dec 01 03:39:03 +0000 2015,671533943490011136,631,1092
Tue Dec 01 03:18:27 +0000 2015,671528761649688577,280,896
Tue Dec 01 02:46:33 +0000 2015,671520732782923777,582,1499
Tue Dec 01 02:38:04 +0000 2015,671518598289059840,319,1010
Tue Dec 01 02:09:16 +0000 2015,671511350426865664,791,1734
Tue Dec 01 01:42:28 +0000 2015,671504605491109889,3866,7495
Tue Dec 01 01:14:35 +0000 2015,671497587707535361,481,980
Tue Dec 01 00:38:31 +0000 2015,671488513339211776,516,1073
Tue Dec 01 00:30:04 +0000 2015,671486386088865792,226,621
Tue Dec 01 00:24:48 +0000 2015,671485057807351808,253,806
Mon Nov 30 18:07:47 +0000 2015,671390180817915904,805,1513
Mon Nov 30 16:18:11 +0000 2015,671362598324076544,325,1193
Mon Nov 30 15:59:17 +0000 2015,671357843010908160,157,426
Mon Nov 30 15:51:24 +0000 2015,671355857343524864,119,508
Mon Nov 30 15:18:34 +0000 2015,671347597085433856,476,1031
Mon Nov 30 04:37:05 +0000 2015,671186162933985280,241,788
Mon Nov 30 04:22:44 +0000 2015,671182547775299584,378,1193
Mon Nov 30 03:18:59 +0000 2015,671166507850801152,390,931
Mon Nov 30 03:06:07 +0000 2015,671163268581498880,1198,1763
Mon Nov 30 02:52:03 +0000 2015,671159727754231808,89,401
Mon Nov 30 02:31:34 +0000 2015,671154572044468225,241,769
Mon Nov 30 02:18:39 +0000 2015,671151324042559489,166,714
Mon Nov 30 02:01:49 +0000 2015,671147085991960577,254,713
Mon Nov 30 01:39:49 +0000 2015,671141549288370177,713,1246
Mon Nov 30 01:28:28 +0000 2015,671138694582165504,448,996
Mon Nov 30 01:10:04 +0000 2015,671134062904504320,212,796
Mon Nov 30 00:22:57 +0000 2015,671122204919246848,2763,3729
Sun Nov 29 23:57:10 +0000 2015,671115716440031232,842,1436
Sun Nov 29 23:30:32 +0000 2015,671109016219725825,478,1225
Sun Nov 29 16:01:20 +0000 2015,670995969505435648,317,1175
Sun Nov 29 05:52:33 +0000 2015,670842764863651840,4324,7989
Sun Nov 29 05:43:44 +0000 2015,670840546554966016,213,634
Sun Nov 29 05:34:25 +0000 2015,670838202509447168,758,1189
Sun Nov 29 05:16:59 +0000 2015,670833812859932673,135,474
Sun Nov 29 05:11:35 +0000 2015,670832455012716544,242,780
Sun Nov 29 04:47:03 +0000 2015,670826280409919488,4485,5961
Sun Nov 29 04:37:03 +0000 2015,670823764196741120,205,824
Sun Nov 29 04:32:51 +0000 2015,670822709593571328,105,647
Sun Nov 29 04:04:12 +0000 2015,670815497391357952,1708,3410
Sun Nov 29 03:50:10 +0000 2015,670811965569282048,295,1202
Sun Nov 29 03:33:17 +0000 2015,670807719151067136,546,1234
Sun Nov 29 03:20:54 +0000 2015,670804601705242624,1035,2098
Sun Nov 29 03:16:46 +0000 2015,670803562457407488,95,362
Sun Nov 29 02:51:54 +0000 2015,670797304698376195,262,780
Sun Nov 29 02:33:32 +0000 2015,670792680469889025,298,889
Sun Nov 29 02:20:29 +0000 2015,670789397210615808,255,700
Sun Nov 29 02:07:44 +0000 2015,670786190031921152,218,640
Sun Nov 29 01:56:48 +0000 2015,670783437142401025,431,872
Sun Nov 29 01:52:48 +0000 2015,670782429121134593,863,1691
Sun Nov 29 01:45:22 +0000 2015,670780561024270336,317,831
Sun Nov 29 01:35:26 +0000 2015,670778058496974848,77,345
Sun Nov 29 00:39:59 +0000 2015,670764103623966721,466,1154
Sun Nov 29 00:06:39 +0000 2015,670755717859713024,123,475
Sat Nov 28 22:38:01 +0000 2015,670733412878163972,558,1030
Sat Nov 28 22:15:21 +0000 2015,670727704916926465,403,887
Sat Nov 28 21:34:09 +0000 2015,670717338665226240,547,1301
Sat Nov 28 20:43:53 +0000 2015,670704688707301377,405,814
Sat Nov 28 19:51:59 +0000 2015,670691627984359425,266,632
Sat Nov 28 19:04:19 +0000 2015,670679630144274432,315,799
Sat Nov 28 18:50:15 +0000 2015,670676092097810432,45,267
Sat Nov 28 18:19:37 +0000 2015,670668383499735048,5537,11452
Sat Nov 28 05:28:09 +0000 2015,670474236058800128,835,1635
Sat Nov 28 05:05:47 +0000 2015,670468609693655041,90,375
Sat Nov 28 04:54:34 +0000 2015,670465786746662913,608,1048
Sat Nov 28 04:03:11 +0000 2015,670452855871037440,225,580
Sat Nov 28 03:49:14 +0000 2015,670449342516494336,729,1264
Sat Nov 28 03:31:48 +0000 2015,670444955656130560,2153,7120
Sat Nov 28 03:21:24 +0000 2015,670442337873600512,213,690
Sat Nov 28 02:55:30 +0000 2015,670435821946826752,570,1127
Sat Nov 28 02:48:46 +0000 2015,670434127938719744,708,1501
Sat Nov 28 02:45:17 +0000 2015,670433248821026816,122,345
Sat Nov 28 02:25:32 +0000 2015,670428280563085312,694,1484
Sat Nov 28 02:20:27 +0000 2015,670427002554466305,179,551
Sat Nov 28 02:00:17 +0000 2015,670421925039075328,709,1415
Sat Nov 28 01:54:54 +0000 2015,670420569653809152,342,668
Sat Nov 28 01:42:22 +0000 2015,670417414769758208,350,604
Sat Nov 28 01:18:21 +0000 2015,670411370698022913,991,2176
Sat Nov 28 01:08:55 +0000 2015,670408998013820928,249,600
Sat Nov 28 00:48:35 +0000 2015,670403879788544000,173,460
Fri Nov 27 23:36:23 +0000 2015,670385711116361728,234,593
Fri Nov 27 22:51:19 +0000 2015,670374371102445568,295,785
Fri Nov 27 22:01:40 +0000 2015,670361874861563904,71,344
Fri Nov 27 20:30:30 +0000 2015,670338931251150849,122,451
Fri Nov 27 19:11:49 +0000 2015,670319130621435904,1359,4110
Fri Nov 27 18:09:09 +0000 2015,670303360680108032,151,452
Fri Nov 27 17:17:44 +0000 2015,670290420111441920,315,750
Fri Nov 27 04:16:59 +0000 2015,670093938074779648,365,1106
Fri Nov 27 03:47:25 +0000 2015,670086499208155136,275,740
Fri Nov 27 03:20:20 +0000 2015,670079681849372674,1373,2390
Fri Nov 27 02:55:47 +0000 2015,670073503555706880,874,1674
Fri Nov 27 02:38:14 +0000 2015,670069087419133954,278,676
Fri Nov 27 02:08:07 +0000 2015,670061506722140161,373,822
Fri Nov 27 01:42:24 +0000 2015,670055038660800512,357,716
Fri Nov 27 01:10:17 +0000 2015,670046952931721218,191,684
Fri Nov 27 00:43:49 +0000 2015,670040295598354432,118,801
Fri Nov 27 00:31:29 +0000 2015,670037189829525505,306,625
Thu Nov 26 22:16:09 +0000 2015,670003130994700288,100,352
Thu Nov 26 21:36:12 +0000 2015,669993076832759809,92,344
Thu Nov 26 20:12:29 +0000 2015,669972011175813120,175,471
Thu Nov 26 20:04:40 +0000 2015,669970042633789440,65,317
Thu Nov 26 18:16:16 +0000 2015,669942763794931712,183,536
Thu Nov 26 17:11:11 +0000 2015,669926384437997569,115,400
Thu Nov 26 16:59:01 +0000 2015,669923323644657664,64,250
Thu Nov 26 05:42:55 +0000 2015,669753178989142016,431,858
Thu Nov 26 05:28:02 +0000 2015,669749430875258880,71,289
Thu Nov 26 01:11:28 +0000 2015,669684865554620416,99,551
Thu Nov 26 01:07:38 +0000 2015,669683899023405056,119,412
Thu Nov 26 01:00:28 +0000 2015,669682095984410625,146,375
Thu Nov 26 00:52:45 +0000 2015,669680153564442624,311,712
Wed Nov 25 23:39:47 +0000 2015,669661792646373376,482,860
Wed Nov 25 21:17:12 +0000 2015,669625907762618368,1963,3769
Wed Nov 25 19:46:30 +0000 2015,669603084620980224,401,1006
Wed Nov 25 19:25:57 +0000 2015,669597912108789760,163,550
Wed Nov 25 18:29:39 +0000 2015,669583744538451968,1017,1587
Wed Nov 25 17:49:14 +0000 2015,669573570759163904,156,467
Wed Nov 25 17:40:53 +0000 2015,669571471778410496,1085,1684
Wed Nov 25 17:25:28 +0000 2015,669567591774625800,61,248
Wed Nov 25 17:13:02 +0000 2015,669564461267722241,133,413
Wed Nov 25 05:52:43 +0000 2015,669393256313184256,83,383
Wed Nov 25 04:43:02 +0000 2015,669375718304980992,792,1425
Wed Nov 25 04:26:12 +0000 2015,669371483794317312,196,524
Wed Nov 25 04:11:57 +0000 2015,669367896104181761,172,485
Wed Nov 25 03:56:01 +0000 2015,669363888236994561,252,669
Wed Nov 25 03:39:17 +0000 2015,669359674819481600,134,390
Wed Nov 25 03:18:15 +0000 2015,669354382627049472,1390,2889
Wed Nov 25 03:14:30 +0000 2015,669353438988365824,281,687
Wed Nov 25 03:06:32 +0000 2015,669351434509529089,207,474
Wed Nov 25 01:35:25 +0000 2015,669328503091937280,452,1081
Wed Nov 25 01:30:16 +0000 2015,669327207240699904,127,610
Wed Nov 25 01:20:08 +0000 2015,669324657376567296,223,525
Tue Nov 24 18:11:04 +0000 2015,669216679721873412,422,958
Tue Nov 24 18:01:05 +0000 2015,669214165781868544,183,468
Tue Nov 24 17:19:36 +0000 2015,669203728096960512,522,1074
Tue Nov 24 06:17:19 +0000 2015,669037058363662336,336,698
Tue Nov 24 04:52:37 +0000 2015,669015743032369152,403,785
Tue Nov 24 04:17:01 +0000 2015,669006782128353280,269,610
Tue Nov 24 03:51:38 +0000 2015,669000397445533696,6965,22118
Tue Nov 24 03:29:51 +0000 2015,668994913074286592,254,468
Tue Nov 24 03:19:43 +0000 2015,668992363537309700,381,802
Tue Nov 24 03:08:48 +0000 2015,668989615043424256,356,726
Tue Nov 24 03:03:06 +0000 2015,668988183816871936,516,961
Tue Nov 24 02:54:30 +0000 2015,668986018524233728,183,578
Tue Nov 24 02:38:07 +0000 2015,668981893510119424,340,573
Tue Nov 24 02:29:49 +0000 2015,668979806671884288,382,842
Tue Nov 24 02:13:25 +0000 2015,668975677807423489,641,1386
Tue Nov 24 01:42:25 +0000 2015,668967877119254528,25,161
Tue Nov 24 01:11:27 +0000 2015,668960084974809088,263,757
Tue Nov 24 00:54:05 +0000 2015,668955713004314625,77,300
Mon Nov 23 23:23:31 +0000 2015,668932921458302977,63,284
Mon Nov 23 21:24:36 +0000 2015,668902994700836864,107,338
Mon Nov 23 20:42:48 +0000 2015,668892474547511297,164,422
Mon Nov 23 19:24:02 +0000 2015,668872652652679168,322,566
Mon Nov 23 18:02:38 +0000 2015,668852170888998912,184,479
Mon Nov 23 16:18:59 +0000 2015,668826086256599040,150,467
Mon Nov 23 15:35:39 +0000 2015,668815180734689280,291,610
Mon Nov 23 13:13:28 +0000 2015,668779399630725120,409,749
Mon Nov 23 04:59:42 +0000 2015,668655139528511488,233,562
Mon Nov 23 04:21:26 +0000 2015,668645506898350081,588,962
Mon Nov 23 04:13:37 +0000 2015,668643542311546881,576,939
Mon Nov 23 04:03:57 +0000 2015,668641109086707712,573,1145
Mon Nov 23 03:46:18 +0000 2015,668636665813057536,528,1114
Mon Nov 23 03:33:22 +0000 2015,668633411083464705,1788,3024
Mon Nov 23 03:25:17 +0000 2015,668631377374486528,349,763
Mon Nov 23 03:09:00 +0000 2015,668627278264475648,123,341
Mon Nov 23 03:02:14 +0000 2015,668625577880875008,140,417
Mon Nov 23 02:52:48 +0000 2015,668623201287675904,851,1551
Mon Nov 23 02:41:01 +0000 2015,668620235289837568,45,211
Mon Nov 23 02:19:29 +0000 2015,668614819948453888,341,654
Mon Nov 23 00:30:28 +0000 2015,668587383441514497,1174,1760
Sun Nov 22 23:12:44 +0000 2015,668567822092664832,62,265
Sun Nov 22 21:41:02 +0000 2015,668544745690562560,250,561
Sun Nov 22 21:31:28 +0000 2015,668542336805281792,231,497
Sun Nov 22 21:13:35 +0000 2015,668537837512433665,79,265
Sun Nov 22 20:37:34 +0000 2015,668528771708952576,242,496
Sun Nov 22 19:13:05 +0000 2015,668507509523615744,116,345
Sun Nov 22 18:31:19 +0000 2015,668496999348633600,146,436
Sun Nov 22 17:40:27 +0000 2015,668484198282485761,253,453
Sun Nov 22 17:23:57 +0000 2015,668480044826800133,162,491
Sun Nov 22 16:31:42 +0000 2015,668466899341221888,560,936
Sun Nov 22 05:17:54 +0000 2015,668297328638447616,319,656
Sun Nov 22 04:56:43 +0000 2015,668291999406125056,34,264
Sun Nov 22 04:33:59 +0000 2015,668286279830867968,149,535
Sun Nov 22 03:46:11 +0000 2015,668274247790391296,248,886
Sun Nov 22 03:24:58 +0000 2015,668268907921326080,261,592
Sun Nov 22 02:34:57 +0000 2015,668256321989451776,667,1385
Sun Nov 22 02:03:45 +0000 2015,668248472370458624,523,1056
Sun Nov 22 01:20:44 +0000 2015,668237644992782336,3100,6614
Sun Nov 22 00:34:50 +0000 2015,668226093875376128,115,323
Sun Nov 22 00:15:33 +0000 2015,668221241640230912,215,537
Sat Nov 21 23:10:52 +0000 2015,668204964695683073,206,586
Sat Nov 21 22:14:07 +0000 2015,668190681446379520,210,696
Sat Nov 21 20:59:20 +0000 2015,668171859951755264,208,525
Sat Nov 21 19:50:53 +0000 2015,668154635664932864,336,522
Sat Nov 21 19:02:04 +0000 2015,668142349051129856,306,592
Sat Nov 21 17:05:31 +0000 2015,668113020489474048,265,709
Sat Nov 21 05:26:27 +0000 2015,667937095915278337,866,1356
Sat Nov 21 04:37:59 +0000 2015,667924896115245057,119,318
Sat Nov 21 04:00:28 +0000 2015,667915453470232577,59,222
Sat Nov 21 03:44:27 +0000 2015,667911425562669056,329,523
Sat Nov 21 03:08:47 +0000 2015,667902449697558528,396,905
Sat Nov 21 02:07:05 +0000 2015,667886921285246976,1180,2011
Sat Nov 21 01:59:37 +0000 2015,667885044254572545,530,868
Sat Nov 21 01:34:35 +0000 2015,667878741721415682,127,409
Sat Nov 21 01:15:07 +0000 2015,667873844930215936,440,667
Sat Nov 21 00:46:50 +0000 2015,667866724293877760,1110,3172
Sat Nov 21 00:25:26 +0000 2015,667861340749471744,86,253
Fri Nov 20 22:30:44 +0000 2015,667832474953625600,68,303
Fri Nov 20 20:47:20 +0000 2015,667806454573760512,535,1111
Fri Nov 20 20:25:43 +0000 2015,667801013445750784,101,346
Fri Nov 20 19:55:30 +0000 2015,667793409583771648,358,736
Fri Nov 20 19:12:01 +0000 2015,667782464991965184,261,434
Fri Nov 20 18:35:10 +0000 2015,667773195014021121,61,243
Fri Nov 20 18:09:16 +0000 2015,667766675769573376,243,476
Fri Nov 20 15:36:22 +0000 2015,667728196545200128,162,398
Fri Nov 20 15:20:54 +0000 2015,667724302356258817,341,517
Fri Nov 20 03:51:52 +0000 2015,667550904950915073,37,0
Fri Nov 20 03:51:47 +0000 2015,667550882905632768,34,0
Fri Nov 20 03:44:31 +0000 2015,667549055577362432,2454,6138
Fri Nov 20 03:35:20 +0000 2015,667546741521195010,138,355
Fri Nov 20 03:25:43 +0000 2015,667544320556335104,568,917
Fri Nov 20 03:04:08 +0000 2015,667538891197542400,72,220
Fri Nov 20 02:47:56 +0000 2015,667534815156183040,576,866
Fri Nov 20 02:32:25 +0000 2015,667530908589760512,264,501
Fri Nov 20 02:08:22 +0000 2015,667524857454854144,1198,1798
Fri Nov 20 01:39:42 +0000 2015,667517642048163840,203,389
Fri Nov 20 01:06:48 +0000 2015,667509364010450944,2272,7148
Fri Nov 20 00:40:05 +0000 2015,667502640335572993,231,563
Fri Nov 20 00:12:54 +0000 2015,667495797102141441,294,565
Thu Nov 19 23:53:52 +0000 2015,667491009379606528,242,559
Thu Nov 19 22:32:36 +0000 2015,667470559035432960,102,273
Thu Nov 19 21:32:34 +0000 2015,667455448082227200,66,203
Thu Nov 19 21:22:56 +0000 2015,667453023279554560,96,327
Thu Nov 19 20:44:47 +0000 2015,667443425659232256,620,833
Thu Nov 19 20:20:22 +0000 2015,667437278097252352,257,483
Thu Nov 19 20:14:03 +0000 2015,667435689202614272,89,326
Thu Nov 19 18:13:27 +0000 2015,667405339315146752,234,489
Thu Nov 19 17:26:08 +0000 2015,667393430834667520,60,211
Thu Nov 19 15:49:57 +0000 2015,667369227918143488,173,385
Thu Nov 19 05:24:37 +0000 2015,667211855547486208,258,516
Thu Nov 19 04:39:35 +0000 2015,667200525029539841,282,658
Thu Nov 19 04:05:59 +0000 2015,667192066997374976,115,414
Thu Nov 19 03:52:34 +0000 2015,667188689915760640,449,784
Thu Nov 19 03:29:07 +0000 2015,667182792070062081,6618,15075
Thu Nov 19 03:10:02 +0000 2015,667177989038297088,58,200
Thu Nov 19 03:02:47 +0000 2015,667176164155375616,484,640
Thu Nov 19 02:58:01 +0000 2015,667174963120574464,88,262
Thu Nov 19 02:43:18 +0000 2015,667171260800061440,97,235
Thu Nov 19 02:20:46 +0000 2015,667165590075940865,1241,2819
Thu Nov 19 01:59:39 +0000 2015,667160273090932737,66,268
Thu Nov 19 01:27:25 +0000 2015,667152164079423490,18285,49720
Thu Nov 19 00:32:12 +0000 2015,667138269671505920,2387,4851
Wed Nov 18 23:18:48 +0000 2015,667119796878725120,135,346
Wed Nov 18 21:23:57 +0000 2015,667090893657276420,132,349
Wed Nov 18 20:15:26 +0000 2015,667073648344346624,134,425
Wed Nov 18 20:02:51 +0000 2015,667070482143944705,14,88
Wed Nov 18 19:43:11 +0000 2015,667065535570550784,51,175
Wed Nov 18 19:29:52 +0000 2015,667062181243039745,57,227
Wed Nov 18 18:17:59 +0000 2015,667044094246576128,54,198
Wed Nov 18 16:12:51 +0000 2015,667012601033924608,237,471
Wed Nov 18 15:07:24 +0000 2015,666996132027977728,102,258
Wed Nov 18 14:18:59 +0000 2015,666983947667116034,1040,2679
Wed Nov 18 04:35:11 +0000 2015,666837028449972224,584,857
Wed Nov 18 04:27:09 +0000 2015,666835007768551424,83,222
Wed Nov 18 03:54:28 +0000 2015,666826780179869698,105,266
Wed Nov 18 03:18:55 +0000 2015,666817836334096384,267,540
Wed Nov 18 02:25:23 +0000 2015,666804364988780544,95,250
Wed Nov 18 01:12:41 +0000 2015,666786068205871104,521,800
Wed Nov 18 00:55:42 +0000 2015,666781792255496192,211,404
Wed Nov 18 00:36:17 +0000 2015,666776908487630848,186,368
Tue Nov 17 22:06:57 +0000 2015,666739327293083650,71,244
Tue Nov 17 19:35:19 +0000 2015,666701168228331520,234,449
Tue Nov 17 18:56:35 +0000 2015,666691418707132416,51,196
Tue Nov 17 16:09:56 +0000 2015,666649482315059201,608,923
Tue Nov 17 15:51:26 +0000 2015,666644823164719104,88,238
Tue Nov 17 03:16:00 +0000 2015,666454714377183233,223,545
Tue Nov 17 02:46:43 +0000 2015,666447344410484738,23,107
Tue Nov 17 02:06:42 +0000 2015,666437273139982337,52,131
Tue Nov 17 02:00:15 +0000 2015,666435652385423360,54,170
Tue Nov 17 01:40:41 +0000 2015,666430724426358785,204,330
Tue Nov 17 01:30:57 +0000 2015,666428276349472768,90,171
Tue Nov 17 01:02:40 +0000 2015,666421158376562688,118,327
Tue Nov 17 00:53:15 +0000 2015,666418789513326592,48,129
Tue Nov 17 00:24:19 +0000 2015,666411507551481857,339,459
Tue Nov 17 00:06:54 +0000 2015,666407126856765440,44,113
Mon Nov 16 23:23:41 +0000 2015,666396247373291520,92,172
Mon Nov 16 21:54:18 +0000 2015,666373753744588802,100,194
Mon Nov 16 21:10:36 +0000 2015,666362758909284353,595,804
Mon Nov 16 20:32:58 +0000 2015,666353288456101888,77,229
Mon Nov 16 20:01:42 +0000 2015,666345417576210432,146,307
Mon Nov 16 19:31:45 +0000 2015,666337882303524864,96,204
Mon Nov 16 16:37:02 +0000 2015,666293911632134144,368,522
Mon Nov 16 16:11:11 +0000 2015,666287406224695296,71,152
Mon Nov 16 15:14:19 +0000 2015,666273097616637952,82,184
Mon Nov 16 14:57:41 +0000 2015,666268910803644416,37,108
Mon Nov 16 04:02:55 +0000 2015,666104133288665088,6871,14765
Mon Nov 16 03:55:04 +0000 2015,666102155909144576,16,81
Mon Nov 16 03:44:34 +0000 2015,666099513787052032,73,164
Mon Nov 16 03:22:39 +0000 2015,666094000022159362,79,169
Mon Nov 16 02:38:37 +0000 2015,666082916733198337,47,121
Mon Nov 16 01:59:36 +0000 2015,666073100786774016,174,335
Mon Nov 16 01:52:02 +0000 2015,666071193221509120,67,154
Mon Nov 16 01:22:45 +0000 2015,666063827256086533,232,496
Mon Nov 16 01:01:59 +0000 2015,666058600524156928,61,115
Mon Nov 16 00:55:59 +0000 2015,666057090499244032,146,304
Mon Nov 16 00:49:46 +0000 2015,666055525042405380,261,448
Mon Nov 16 00:35:11 +0000 2015,666051853826850816,879,1253
Mon Nov 16 00:30:50 +0000 2015,666050758794694657,60,136
Mon Nov 16 00:24:50 +0000 2015,666049248165822465,41,111
Mon Nov 16 00:04:52 +0000 2015,666044226329800704,147,311
Sun Nov 15 23:21:54 +0000 2015,666033412701032449,47,128
Sun Nov 15 23:05:30 +0000 2015,666029285002620928,48,132
Sun Nov 15 22:32:08 +0000 2015,666020888022790149,532,2535
